kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
3531558,K00118.01,Kepler-467 b,2,1,0.912,24.99324319,138.68167,0.686,5.9409,269.6,2.29,712.0,60.88,62.0,1.0,q1_q17_dr25_tce,5718.0,4.181,1.317,287.36279,38.649601,12.377
6276477,K00849.01,Kepler-701 b,2,1,1.0,10.35533116,170.93729,0.029,3.1775,750.6,2.47,777.0,86.22,49.2,1.0,q1_q17_dr25_tce,5501.0,4.462,0.918,288.9942,41.633282,15.018
6863998,K00867.01,Kepler-709 b,2,1,1.0,16.08518937,180.28319,0.867,3.984,1442.4,3.68,613.0,33.43,62.6,1.0,q1_q17_dr25_tce,5239.0,4.523,0.826,292.10519,42.380322,15.219
6867155,K00868.01,,1,1,0.998,235.9986399,208.399822,0.778,8.2284,20715.0,10.59,188.0,0.29,271.8,1.0,q1_q17_dr25_tce,4245.0,4.627,0.657,293.00797,42.307201,15.172
6948054,K00869.01,Kepler-245 b,2,1,1.0,7.49018305,174.95037,0.02,2.7297,1123.6,2.56,753.0,76.06,53.0,1.0,q1_q17_dr25_tce,5103.0,4.562,0.787,291.63898,42.436321,15.599
6948054,K00869.02,Kepler-245 d,2,1,1.0,36.2761238,201.2869,0.035,4.7865,1572.6,3.03,445.0,9.29,45.5,2.0,q1_q17_dr25_tce,5103.0,4.562,0.787,291.63898,42.436321,15.599
6948054,K00869.03,Kepler-245 c,2,1,1.0,17.46087931,137.26594,0.594,2.2641,812.4,2.32,568.0,24.6,22.6,4.0,q1_q17_dr25_tce,5103.0,4.562,0.787,291.63898,42.436321,15.599
6435936,K00854.01,Kepler-705 b,2,1,0.996,56.0560754,201.16578,0.018,4.685,1626.0,1.94,233.0,0.69,27.4,1.0,q1_q17_dr25_tce,3593.0,4.757,0.491,289.50848,41.812119,15.849
6522242,K00855.01,Kepler-706 b,2,1,0.974,41.408316686,195.78745,0.377,5.0264,22839.0,11.38,453.0,9.93,907.8,1.0,q1_q17_dr25_tce,5522.0,4.586,0.747,291.76041,41.944069,15.196
6526710,K00856.01,,1,1,0.994,39.74893077,172.854644,0.881,7.3051,15179.0,14.21,552.0,21.87,561.1,1.0,q1_q17_dr25_tce,6122.0,4.487,0.964,293.17929,41.969238,15.344
6587280,K00857.01,Kepler-243 b,2,1,1.0,5.715425977,174.87931,0.348,2.5242,908.1,2.47,850.0,123.03,59.4,1.0,q1_q17_dr25_tce,5237.0,4.572,0.826,285.11047,42.033958,15.086
9471974,K00119.01,Kepler-108 b,2,1,0.959,49.18394185,141.911924,0.035,11.3364,1646.2,8.2,669.0,47.4,355.7,1.0,q1_q17_dr25_tce,5626.0,3.907,2.057,294.55917,46.062328,12.654
6587280,K00857.02,Kepler-243 c,2,1,0.994,20.0261412,146.91109,0.957,1.611,421.2,2.28,559.0,23.14,10.7,2.0,q1_q17_dr25_tce,5237.0,4.572,0.826,285.11047,42.033958,15.086
6599919,K00858.01,,1,1,0.0,13.61014819,173.987319,1.081,2.594,5732.9,19.02,733.0,68.29,184.1,1.0,q1_q17_dr25_tce,5697.0,4.46,0.903,289.89777,42.009151,15.06
6685526,K00861.01,Kepler-707 b,2,1,1.0,2.237489571,170.81914,0.128,1.8119,315.8,1.41,1160.0,427.17,30.7,1.0,q1_q17_dr25_tce,5265.0,4.58,0.81,290.00757,42.116459,15.001
6784235,K00863.01,Kepler-708 b,2,1,1.0,3.167893418,172.147959,0.026,2.1814,781.2,2.62,1221.0,526.23,64.8,1.0,q1_q17_dr25_tce,5895.0,4.503,0.94,293.81647,42.212502,15.533
6849310,K00864.01,Kepler-244 b,2,1,1.0,4.311780262,173.576483,0.196,2.7251,1154.0,3.11,1038.0,274.84,86.1,1.0,q1_q17_dr25_tce,5527.0,4.484,0.927,287.24268,42.301369,15.604
6849310,K00864.02,Kepler-244 d,2,1,1.0,20.0504494,188.08821,0.383,4.556,840.9,2.69,622.0,35.44,37.8,2.0,q1_q17_dr25_tce,5527.0,4.484,0.927,287.24268,42.301369,15.604
6849310,K00864.03,Kepler-244 c,2,1,1.0,9.76734503,186.57718,0.9,1.6585,569.1,2.67,791.0,92.46,21.1,3.0,q1_q17_dr25_tce,5527.0,4.484,0.927,287.24268,42.301369,15.604
6862328,K00865.01,,1,1,1.0,119.0207044,222.236492,0.076,8.1405,7430.5,8.98,366.0,4.25,223.5,1.0,q1_q17_dr25_tce,5453.0,4.342,1.062,291.58377,42.36816,15.085
9471974,K00119.02,Kepler-108 c,2,1,0.987,190.3200468,312.68498,0.812,15.284,1141.7,7.78,426.0,7.8,139.3,2.0,q1_q17_dr25_tce,5626.0,3.907,2.057,294.55917,46.062328,12.654
7366258,K00880.01,Kepler-82 b,2,1,1.0,26.44439337,194.12074,0.03,3.9783,1843.5,3.91,562.0,23.54,88.0,2.0,q1_q17_dr25_tce,5427.0,4.463,0.929,292.87338,42.966141,15.158
7366258,K00880.02,Kepler-82 c,2,1,0.983,51.53997972,174.055011,0.183,6.3994,3644.3,5.51,450.0,9.67,155.5,1.0,q1_q17_dr25_tce,5427.0,4.463,0.929,292.87338,42.966141,15.158
7366258,K00880.03,Kepler-82 e,2,1,1.0,5.902245782,136.78393,0.209,2.9003,702.3,2.43,926.0,173.74,59.3,3.0,q1_q17_dr25_tce,5427.0,4.463,0.929,292.87338,42.966141,15.158
7366258,K00880.04,Kepler-82 d,2,1,1.0,2.382951591,135.080841,0.479,1.8876,391.6,1.86,1253.0,583.01,41.4,4.0,q1_q17_dr25_tce,5427.0,4.463,0.929,292.87338,42.966141,15.158
7373451,K00881.01,Kepler-712 b,2,1,1.0,21.02250608,207.67593,0.036,4.1072,1772.5,3.07,521.0,17.48,62.4,1.0,q1_q17_dr25_tce,5067.0,4.585,0.75,294.90973,42.935261,15.859
6948054,K00869.04,Kepler-245 e,2,1,1.0,3.219814777,133.00406,0.06,2.0642,488.2,1.69,998.0,234.93,30.5,3.0,q1_q17_dr25_tce,5103.0,4.562,0.787,291.63898,42.436321,15.599
6949607,K00870.01,Kepler-28 b,2,1,1.0,5.912273234,172.184012,0.17,2.3254,961.4,1.73,585.0,27.72,62.8,1.0,q1_q17_dr25_tce,4072.0,4.696,0.57,292.13702,42.42942,15.036
6949607,K00870.02,Kepler-28 c,2,1,1.0,8.98581901,175.68418,0.008,2.8606,881.3,1.65,509.0,15.9,51.8,2.0,q1_q17_dr25_tce,4072.0,4.696,0.57,292.13702,42.42942,15.036
7031517,K00871.01,,1,1,0.0,12.940668656,179.423014,0.897,2.4845,42450.0,22.94,723.0,64.64,307.5,1.0,q1_q17_dr25_tce,5875.0,4.572,0.809,291.11969,42.507069,15.215
7109675,K00872.01,Kepler-46 b,2,1,1.0,33.60123371,186.680343,0.67,4.4056,7425.9,8.46,495.0,14.22,247.9,1.0,q1_q17_dr25_tce,5149.0,4.447,0.93,289.26874,42.604172,15.262
7109675,K00872.02,Kepler-46 d,2,1,1.0,6.76652928,138.0637,0.429,2.9004,450.7,1.97,845.0,120.48,29.2,2.0,q1_q17_dr25_tce,5149.0,4.447,0.93,289.26874,42.604172,15.262
7118364,K00873.01,Kepler-710 b,2,1,1.0,4.347288783,172.23343,0.025,2.1024,451.6,2.36,1174.0,449.79,39.7,1.0,q1_q17_dr25_tce,5754.0,4.345,1.122,291.96417,42.69614,15.024
7134976,K00874.01,Kepler-246 b,2,1,1.0,4.601811819,169.98108,0.567,2.2607,755.9,2.35,896.0,152.91,60.8,1.0,q1_q17_dr25_tce,4986.0,4.496,0.833,296.48343,42.663429,15.024
7134976,K00874.02,Kepler-246 c,2,1,0.997,11.18719905,137.17814,0.387,3.252,353.6,1.55,667.0,46.65,21.9,2.0,q1_q17_dr25_tce,4986.0,4.496,0.833,296.48343,42.663429,15.024
7135852,K00875.01,Kepler-1729 b,2,1,1.0,4.220965778,170.622433,0.705,3.0854,2260.0,2.62,595.0,29.68,157.8,1.0,q1_q17_dr25_tce,3837.0,4.747,0.517,296.69394,42.62611,15.692
7287995,K00877.01,Kepler-81 b,2,1,1.0,5.95489993,170.955871,0.327,2.3892,1410.7,2.33,635.0,38.52,87.2,1.0,q1_q17_dr25_tce,4261.0,4.641,0.633,293.63696,42.82497,15.019
7287995,K00877.02,Kepler-81 c,2,1,1.0,12.03987488,181.22536,0.286,2.7363,1250.6,2.18,502.0,15.06,57.6,2.0,q1_q17_dr25_tce,4261.0,4.641,0.633,293.63696,42.82497,15.019
7287995,K00877.03,Kepler-81 d,2,1,0.998,20.83762895,132.08488,0.706,2.3734,439.0,1.42,418.0,7.24,14.9,3.0,q1_q17_dr25_tce,4261.0,4.641,0.633,293.63696,42.82497,15.019
7303253,K00878.01,Kepler-711 b,2,1,1.0,23.58917143,173.81994,0.926,5.073,1200.7,3.16,487.0,13.34,53.3,1.0,q1_q17_dr25_tce,4919.0,4.566,0.721,297.46002,42.83992,15.316
5094751,K00123.01,Kepler-109 b,2,1,1.0,6.481633073,122.977657,0.833,3.784,298.5,2.54,1145.0,406.25,125.6,1.0,q1_q17_dr25_tce,5945.0,4.213,1.302,290.39273,40.28487,12.365
7678434,K00892.01,Kepler-716 b,2,1,1.0,10.37168928,172.61729,0.537,3.035,1254.9,3.2,720.0,63.68,64.5,1.0,q1_q17_dr25_tce,5121.0,4.457,0.888,290.39322,43.363899,15.193
7678434,K00892.02,Kepler-716 c,2,1,1.0,3.96996298,137.75447,0.836,1.1757,299.2,1.78,992.0,229.37,15.0,2.0,q1_q17_dr25_tce,5121.0,4.457,0.888,290.39322,43.363899,15.193
7685981,K00893.01,Kepler-717 b,2,1,1.0,4.40841331,172.18582,0.899,5.012,549.4,2.66,1139.0,398.0,45.1,1.0,q1_q17_dr25_tce,6007.0,4.457,0.961,292.96555,43.34639,15.662
7373451,K00881.02,Kepler-712 c,2,1,1.0,226.8904775,207.35971,0.731,7.558,3136.4,4.53,236.0,0.73,46.8,2.0,q1_q17_dr25_tce,5067.0,4.585,0.75,294.90973,42.935261,15.859
7380537,K00883.01,,1,1,0.997,2.688899233,170.1020904,0.001,2.11275,37492.0,12.04,929.0,175.76,1011.6,1.0,q1_q17_dr25_tce,4820.0,4.667,0.639,296.68307,42.967869,15.766
7434875,K00884.01,Kepler-247 c,2,1,1.0,9.439459486,177.186096,0.049,2.8979,3036.1,4.16,686.0,52.32,175.2,1.0,q1_q17_dr25_tce,5097.0,4.597,0.779,288.64252,43.039291,15.067
8349582,K00122.01,Kepler-95 b,2,1,1.0,11.523067458,131.969055,0.0,3.8757,507.3,3.13,927.0,174.81,142.0,1.0,q1_q17_dr25_tce,5644.0,4.162,1.411,284.48245,44.398041,12.346
7434875,K00884.02,Kepler-247 d,2,1,0.0,20.47748843,178.66786,0.497,2.8364,1382.4,2.92,530.0,18.65,52.7,2.0,q1_q17_dr25_tce,5097.0,4.597,0.779,288.64252,43.039291,15.067
7434875,K00884.03,Kepler-247 b,2,1,1.0,3.336123113,135.31623,0.252,1.9616,516.3,1.74,970.0,209.79,41.6,3.0,q1_q17_dr25_tce,5097.0,4.597,0.779,288.64252,43.039291,15.067
7455287,K00886.01,Kepler-54 b,2,1,1.0,8.01078456,170.20739,0.192,2.312,1333.6,1.72,453.0,9.9,48.5,1.0,q1_q17_dr25_tce,3713.0,4.779,0.47,294.77393,43.056301,15.847
7455287,K00886.02,Kepler-54 c,2,1,1.0,12.07134205,143.45948,0.014,4.3224,759.2,1.29,395.0,5.74,31.0,2.0,q1_q17_dr25_tce,3713.0,4.779,0.47,294.77393,43.056301,15.847
7455287,K00886.03,Kepler-54 d,2,1,0.986,20.99587872,152.31554,0.228,2.6333,767.3,1.3,328.0,2.74,18.2,3.0,q1_q17_dr25_tce,3713.0,4.779,0.47,294.77393,43.056301,15.847
7458762,K00887.01,Kepler-713 b,2,1,1.0,7.41113177,175.34754,0.712,2.5242,620.5,2.45,905.0,158.11,50.4,1.0,q1_q17_dr25_tce,5849.0,4.517,0.919,295.65149,43.029831,15.031
757450,K00889.01,Kepler-75 b,2,1,0.999,8.884922995,169.991686,0.069,2.07004,16053.0,10.51,770.0,83.21,388.2,1.0,q1_q17_dr25_tce,5332.0,4.5,0.843,291.1376,36.577381,15.264
7585481,K00890.01,Kepler-714 b,2,1,1.0,8.09888906,176.623731,0.018,4.20241,6911.1,8.95,986.0,223.19,435.9,1.0,q1_q17_dr25_tce,6214.0,4.442,1.076,282.69952,43.272739,15.261
7663691,K00891.01,Kepler-715 b,2,1,1.0,10.00653012,176.96898,0.862,5.344,936.1,3.52,876.0,139.21,71.9,1.0,q1_q17_dr25_tce,6063.0,4.47,1.001,283.63077,43.379398,15.063
5812701,K00012.01,Kepler-448 b,2,1,0.635,17.855221681,146.596466,0.075,7.41287,9065.2,13.16,911.0,163.04,915.7,1.0,q1_q17_dr25_tce,6823.0,4.308,1.367,297.45374,41.01099,11.353
8013419,K00901.01,,1,1,1.0,12.732624065,176.939054,0.811,2.2083,6465.7,4.87,432.0,8.22,210.5,1.0,q1_q17_dr25_tce,3950.0,4.721,0.541,285.16748,43.876339,15.75
8018547,K00902.01,,1,1,0.966,83.92494032,236.76334,0.658,6.7904,7958.7,4.78,226.0,0.62,182.1,1.0,q1_q17_dr25_tce,3960.0,4.746,0.509,287.85239,43.897991,15.754
8039892,K00903.01,Kepler-719 b,2,1,1.0,5.007316661,173.433997,0.344,4.2362,6932.3,6.96,998.0,234.28,431.4,1.0,q1_q17_dr25_tce,5865.0,4.563,0.827,295.53613,43.884449,15.813
8150320,K00904.01,Kepler-55 d,2,1,1.0,2.211116989,170.150139,0.69,1.6485,724.2,1.85,931.0,177.19,42.6,1.0,q1_q17_dr25_tce,4500.0,4.656,0.646,285.16833,44.026459,15.791
8150320,K00904.02,Kepler-55 b,2,1,0.997,27.9541337,178.73791,0.063,3.95,942.5,1.9,400.0,6.04,25.4,3.0,q1_q17_dr25_tce,4500.0,4.656,0.646,285.16833,44.026459,15.791
11086270,K00124.01,Kepler-110 b,2,1,0.415,12.69104387,137.12594,0.008,3.7727,252.1,2.57,1008.0,244.3,60.2,1.0,q1_q17_dr25_tce,5869.0,4.024,1.626,292.92914,48.60281,12.935
7825899,K00896.01,Kepler-248 c,2,1,1.0,16.23947096,175.569907,0.043,4.0374,2590.7,4.14,598.0,30.14,123.8,1.0,q1_q17_dr25_tce,5191.0,4.564,0.837,293.0614,43.58136,15.258
7825899,K00896.02,Kepler-248 b,2,1,1.0,6.308201629,174.047661,0.03,2.9785,1328.5,2.96,819.0,106.44,86.2,2.0,q1_q17_dr25_tce,5191.0,4.564,0.837,293.0614,43.58136,15.258
7849854,K00897.01,Kepler-718 b,2,1,1.0,2.052349884,169.890622,0.437,2.0778,14281.0,13.12,1497.0,1183.18,1072.1,1.0,q1_q17_dr25_tce,5855.0,4.393,1.08,299.56189,43.503559,15.257
7870390,K00898.01,Kepler-83 b,2,1,1.0,9.7704486,175.71372,0.09,2.4517,1897.8,2.23,460.0,10.59,58.0,1.0,q1_q17_dr25_tce,3906.0,4.73,0.509,282.23251,43.66563,15.777
7870390,K00898.02,Kepler-83 d,2,1,1.0,5.169804269,172.63153,0.351,2.153,1037.4,1.66,569.0,24.75,41.4,2.0,q1_q17_dr25_tce,3906.0,4.73,0.509,282.23251,43.66563,15.777
5094751,K00123.02,Kepler-109 c,2,1,1.0,21.22261195,137.57403,0.02,6.5093,366.0,2.48,771.0,83.56,114.9,2.0,q1_q17_dr25_tce,5945.0,4.213,1.302,290.39273,40.28487,12.365
7870390,K00898.03,Kepler-83 c,2,1,1.0,20.09017037,147.97788,0.886,4.154,1432.1,2.25,362.0,4.05,36.9,3.0,q1_q17_dr25_tce,3906.0,4.73,0.509,282.23251,43.66563,15.777
7907423,K00899.01,Kepler-249 c,2,1,0.999,7.11373257,174.32351,0.334,2.1764,807.6,1.16,429.0,8.01,44.4,1.0,q1_q17_dr25_tce,3561.0,4.855,0.411,296.98505,43.65852,15.234
7907423,K00899.02,Kepler-249 b,2,1,0.999,3.306551643,134.37211,0.001,1.8177,509.2,0.91,554.0,22.19,37.8,2.0,q1_q17_dr25_tce,3561.0,4.855,0.411,296.98505,43.65852,15.234
7907423,K00899.03,Kepler-249 d,2,1,0.998,15.36845737,147.38965,0.115,2.4714,756.1,1.11,332.0,2.86,30.9,3.0,q1_q17_dr25_tce,3561.0,4.855,0.411,296.98505,43.65852,15.234
7938496,K00900.01,Kepler-1730 b,2,1,1.0,13.81020318,172.33533,0.791,3.048,1309.7,4.56,833.0,113.75,46.2,1.0,q1_q17_dr25_tce,5942.0,4.327,1.142,281.96063,43.70311,15.425
8490993,K00911.01,Kepler-722 b,2,1,1.0,4.093578461,171.00954,0.93,2.5833,538.6,2.85,1182.0,461.07,36.4,1.0,q1_q17_dr25_tce,6077.0,4.471,0.999,290.26328,44.55645,15.399
8490993,K00911.02,Kepler-722 c,2,1,0.999,105.145959,178.367,0.964,8.593,685.4,3.43,401.0,6.09,15.4,2.0,q1_q17_dr25_tce,6077.0,4.471,0.999,290.26328,44.55645,15.399
8505670,K00912.01,Kepler-252 c,2,1,1.0,10.8484518,171.80584,0.21,2.9993,1675.6,2.34,499.0,14.66,64.5,1.0,q1_q17_dr25_tce,4201.0,4.682,0.591,295.57935,44.545959,15.058
8505670,K00912.02,Kepler-252 b,2,1,1.0,6.66833241,137.43988,0.644,1.915,362.3,1.18,587.0,28.06,14.2,2.0,q1_q17_dr25_tce,4201.0,4.682,0.591,295.57935,44.545959,15.058
8544996,K00913.01,Kepler-723 b,2,1,0.997,4.082274889,169.6375652,0.093,3.23015,17859.0,10.55,1016.0,251.48,1669.1,1.0,q1_q17_dr25_tce,5655.0,4.581,0.794,284.83047,44.658138,15.198
8552202,K00914.01,,1,1,1.0,3.886655224,169.73814,0.649,3.1646,581.6,1.87,1010.0,246.29,48.1,1.0,q1_q17_dr25_tce,5662.0,4.61,0.738,288.72665,44.60751,15.371
8150320,K00904.03,Kepler-55 c,2,1,1.0,42.1406089,139.0604,0.045,5.083,895.5,1.85,349.0,3.49,21.6,5.0,q1_q17_dr25_tce,4500.0,4.656,0.646,285.16833,44.026459,15.791
8150320,K00904.04,Kepler-55 e,2,1,1.0,4.617490562,135.04909,0.649,2.2618,575.8,1.62,728.0,66.47,28.1,2.0,q1_q17_dr25_tce,4500.0,4.656,0.646,285.16833,44.026459,15.791
8150320,K00904.05,Kepler-55 f,2,1,0.996,10.19849255,137.92067,0.714,2.4283,634.1,1.75,559.0,23.11,21.4,4.0,q1_q17_dr25_tce,4500.0,4.656,0.646,285.16833,44.026459,15.791
8226994,K00906.01,Kepler-250 c,2,1,1.0,7.15681552,174.13511,0.45,2.5882,867.0,2.47,782.0,88.23,47.7,1.0,q1_q17_dr25_tce,5029.0,4.494,0.838,289.59476,44.141949,15.46
8226994,K00906.02,Kepler-250 d,2,1,1.0,17.64830851,133.54533,0.653,2.0873,763.3,2.43,579.0,26.49,23.8,2.0,q1_q17_dr25_tce,5029.0,4.494,0.838,289.59476,44.141949,15.46
8226994,K00906.03,Kepler-250 b,2,1,0.957,4.14810719,133.3881,0.093,2.535,175.2,1.08,938.0,182.76,12.9,3.0,q1_q17_dr25_tce,5029.0,4.494,0.838,289.59476,44.141949,15.46
8247638,K00907.01,Kepler-251 c,2,1,1.0,16.51410989,176.11686,0.395,4.1575,973.5,2.72,655.0,43.57,55.9,1.0,q1_q17_dr25_tce,5527.0,4.488,0.866,296.56622,44.105862,15.223
8247638,K00907.02,Kepler-251 d,2,1,1.0,30.1329298,190.38336,0.839,5.172,1015.8,3.14,536.0,19.55,44.8,2.0,q1_q17_dr25_tce,5527.0,4.488,0.866,296.56622,44.105862,15.223
8247638,K00907.03,Kepler-251 b,2,1,1.0,4.79090809,136.31106,0.11,2.603,251.3,1.36,990.0,227.24,21.2,4.0,q1_q17_dr25_tce,5527.0,4.488,0.866,296.56622,44.105862,15.223
11086270,K00124.02,Kepler-110 c,2,1,1.0,31.71981013,142.82083,0.125,4.819,363.4,3.09,743.0,71.97,63.1,2.0,q1_q17_dr25_tce,5869.0,4.024,1.626,292.92914,48.60281,12.935
8247638,K00907.04,Kepler-251 e,2,1,1.0,99.6415962,198.68664,0.028,4.448,952.5,2.64,360.0,3.97,22.7,3.0,q1_q17_dr25_tce,5527.0,4.488,0.866,296.56622,44.105862,15.223
8255887,K00908.01,Kepler-720 b,2,1,1.0,4.708326451,171.446507,0.061,3.16114,7912.7,10.6,1162.0,431.02,633.4,1.0,q1_q17_dr25_tce,5560.0,4.246,1.21,298.63565,44.17094,15.113
8414716,K00910.01,Kepler-721 b,2,1,1.0,5.392026903,171.72707,0.314,2.9804,1151.4,2.68,850.0,123.33,77.4,1.0,q1_q17_dr25_tce,5198.0,4.589,0.801,284.43051,44.48053,15.651
9140402,K00928.01,,1,1,1.0,2.494170338,170.852848,0.095,1.1221,863.7,2.42,1194.0,480.19,69.2,1.0,q1_q17_dr25_tce,5569.0,4.566,0.829,284.75943,45.599129,15.251
9141746,K00929.01,Kepler-730 b,2,1,1.0,6.491682808,174.633553,0.535,4.301,7163.3,9.66,1062.0,301.54,502.3,1.0,q1_q17_dr25_tce,6123.0,4.413,1.107,285.55481,45.578861,15.649
9166862,K00931.01,Kepler-731 b,2,1,0.999,3.855603916,170.6787843,0.348,3.2179,16653.0,13.61,1212.0,508.65,1173.9,1.0,q1_q17_dr25_tce,6033.0,4.46,1.046,296.39316,45.568562,15.272
8628973,K00916.01,Kepler-724 b,2,1,1.0,3.314947362,171.313058,0.799,1.8007,1398.2,3.94,1155.0,421.03,123.5,1.0,q1_q17_dr25_tce,5609.0,4.481,0.944,293.45483,44.792789,15.142
8672910,K00918.01,Kepler-725 b,2,1,0.996,39.6431552,206.596798,0.062,6.5292,15664.0,10.98,472.0,11.74,690.3,1.0,q1_q17_dr25_tce,5231.0,4.455,0.9,283.97751,44.811562,15.011
8689031,K00920.01,Kepler-726 b,2,1,1.0,21.80451611,190.49737,0.751,3.4097,1144.9,2.6,543.0,20.48,49.9,1.0,q1_q17_dr25_tce,5481.0,4.629,0.708,291.71732,44.88731,15.067
8689373,K00921.01,Kepler-253 c,2,1,1.0,10.28194593,175.33988,0.168,3.4366,1110.7,2.53,680.0,50.6,55.0,2.0,q1_q17_dr25_tce,5196.0,4.593,0.775,291.84198,44.858089,15.532
8689373,K00921.02,Kepler-253 d,2,1,1.0,18.11993039,182.61535,0.206,4.2309,1506.9,2.95,563.0,23.77,60.7,1.0,q1_q17_dr25_tce,5196.0,4.593,0.775,291.84198,44.858089,15.532
8689373,K00921.03,Kepler-253 b,2,1,1.0,3.78402867,133.28133,0.691,1.9012,426.1,1.7,949.0,191.78,25.6,3.0,q1_q17_dr25_tce,5196.0,4.593,0.775,291.84198,44.858089,15.532
8826878,K00922.01,Kepler-727 b,2,1,1.0,5.15448142,171.6389,0.933,3.228,697.5,2.94,964.0,204.1,48.1,1.0,q1_q17_dr25_tce,5431.0,4.457,0.884,294.84689,45.034409,15.365
8883593,K00923.01,Kepler-728 b,2,1,1.0,5.743469797,174.898924,0.001,3.4412,1240.2,3.13,982.0,219.95,79.7,1.0,q1_q17_dr25_tce,5897.0,4.531,0.891,291.09235,45.115528,15.543
8951215,K00924.01,,1,1,1.0,39.4759093,173.31207,0.938,2.968,1012.6,4.06,577.0,26.13,26.6,1.0,q1_q17_dr25_tce,6225.0,4.45,1.031,291.20804,45.244389,15.229
9077124,K00926.01,Kepler-729 b,2,1,1.0,3.166353562,170.966145,0.032,3.3129,1473.4,3.82,1273.0,621.92,128.3,1.0,q1_q17_dr25_tce,6007.0,4.47,0.998,286.36011,45.414291,15.603
9466668,K00939.01,Kepler-256 c,2,1,1.0,3.388012244,170.5336,0.433,2.6849,280.1,2.11,1315.0,705.93,30.6,1.0,q1_q17_dr25_tce,5553.0,4.221,1.25,292.58044,46.097389,15.065
9466668,K00939.02,Kepler-256 d,2,1,1.0,5.83909761,132.09261,0.341,3.1915,273.6,2.06,1097.0,341.48,25.2,2.0,q1_q17_dr25_tce,5553.0,4.221,1.25,292.58044,46.097389,15.065
9466668,K00939.03,Kepler-256 b,2,1,1.0,1.620467654,132.06388,0.271,2.1888,159.6,1.57,1681.0,1893.42,22.7,3.0,q1_q17_dr25_tce,5553.0,4.221,1.25,292.58044,46.097389,15.065
9466668,K00939.04,Kepler-256 e,2,1,1.0,10.6816951,131.55082,0.646,3.605,307.8,2.3,897.0,152.75,21.9,4.0,q1_q17_dr25_tce,5553.0,4.221,1.25,292.58044,46.097389,15.065
9479273,K00940.01,Kepler-734 b,2,1,1.0,6.104849417,169.573477,0.041,4.6912,2090.3,3.18,784.0,89.25,293.7,1.0,q1_q17_dr25_tce,5085.0,4.584,0.712,297.04562,46.027359,15.017
8359498,K00127.01,Kepler-77 b,2,1,0.999,3.578780566,134.0304187,0.079,2.91089,11382.0,10.43,1145.0,406.6,1838.4,1.0,q1_q17_dr25_tce,5524.0,4.421,0.994,289.60797,44.345421,13.938
9334289,K00934.01,Kepler-254 b,2,1,1.0,5.826657508,173.011411,0.033,2.9183,1539.1,4.09,1013.0,248.57,81.1,1.0,q1_q17_dr25_tce,5561.0,4.362,1.06,288.1647,45.816509,15.843
9334289,K00934.02,Kepler-254 c,2,1,0.998,12.41216347,142.54039,0.021,3.739,611.3,2.58,787.0,90.65,25.6,3.0,q1_q17_dr25_tce,5561.0,4.362,1.06,288.1647,45.816509,15.843
9334289,K00934.03,Kepler-254 d,2,1,1.0,18.74649011,147.13074,0.508,3.895,796.8,3.05,686.0,52.38,26.7,2.0,q1_q17_dr25_tce,5561.0,4.362,1.06,288.1647,45.816509,15.843
9347899,K00935.01,Kepler-31 b,2,1,1.0,20.86021229,180.017757,0.066,5.1937,1910.5,5.5,781.0,87.76,117.0,1.0,q1_q17_dr25_tce,6035.0,4.22,1.257,294.02301,45.853081,15.237
9347899,K00935.02,Kepler-31 c,2,1,1.0,42.63427848,141.16954,0.142,6.1998,1719.3,5.22,615.0,33.82,78.7,2.0,q1_q17_dr25_tce,6035.0,4.22,1.257,294.02301,45.853081,15.237
9347899,K00935.03,Kepler-31 d,2,1,0.973,87.6476068,134.94222,0.147,8.871,1009.6,4.0,484.0,12.94,37.5,3.0,q1_q17_dr25_tce,6035.0,4.22,1.257,294.02301,45.853081,15.237
9347899,K00935.04,,1,1,0.975,9.61731426,142.47479,0.331,3.8692,234.0,1.94,1010.0,246.13,18.2,4.0,q1_q17_dr25_tce,6035.0,4.22,1.257,294.02301,45.853081,15.237
9388479,K00936.01,Kepler-732 b,2,1,0.953,9.467821474,178.415842,0.081,2.4327,2237.0,2.13,407.0,6.47,124.7,1.0,q1_q17_dr25_tce,3582.0,4.807,0.458,283.73203,45.958771,15.073
9388479,K00936.02,Kepler-732 c,2,1,0.704,0.893040969,134.540342,0.009,1.0981,741.7,1.24,893.0,151.14,87.8,2.0,q1_q17_dr25_tce,3582.0,4.807,0.458,283.73203,45.958771,15.073
11359879,K00128.01,Kepler-15 b,2,1,0.996,4.942783419,136.3294353,0.566,3.25346,11145.0,10.62,1008.0,244.42,2040.7,1.0,q1_q17_dr25_tce,5514.0,4.459,0.978,296.20059,49.140121,13.758
9406990,K00937.01,Kepler-733 b,2,1,1.0,20.83426731,176.58569,0.256,4.0454,988.4,2.74,595.0,29.62,45.1,1.0,q1_q17_dr25_tce,5537.0,4.549,0.88,293.01828,45.914688,15.412
9415172,K00938.01,Kepler-255 c,2,1,1.0,9.94602357,171.70192,0.035,3.3862,994.5,3.12,807.0,100.34,51.0,1.0,q1_q17_dr25_tce,5344.0,4.365,1.013,296.06424,45.976841,15.596
